protein,theta_col,b00,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,frac_pos,frac_neg
3P4P_boxes_adjacent_angles,angle_signed_deg,0.0,0.001885014137606032,0.008011310084825637,0.0117813383600377,0.02827521206409048,0.03722902921771913,0.05419415645617342,0.05136663524976438,0.050424128180961356,0.050424128180961356,0.025918944392082942,0.00471253534401508,0.001885014137606032,0.000471253534401508,0.000471253534401508,0.0,0.0,0.0,0.0,0.0,0.0,0.001413760603204524,0.003298774740810556,0.00706880301602262,0.010838831291234684,0.03345900094250707,0.09236569274269557,0.27379830348727613,0.1885014137606032,0.04665409990574929,0.006597549481621112,0.002827521206409048,0.003298774740810556,0.001413760603204524,0.000942507068803016,0.000471253534401508,0.6729500471253534,0.32704995287464655
3P4Q_boxes_adjacent_angles,angle_signed_deg,0.0,0.001885014137606032,0.005655042412818096,0.015551366635249765,0.02639019792648445,0.03157398680490104,0.04995287464655985,0.05466540999057493,0.061262959472196045,0.03958529688972667,0.027803958529688973,0.007540056550424128,0.000471253534401508,0.0,0.0,0.0,0.0,0.000471253534401508,0.0,0.0,0.0,0.000471253534401508,0.004241281809613572,0.009896324222431668,0.023091423185673893,0.03628652214891612,0.10179076343072573,0.24929311969839774,0.17483506126295947,0.05560791705937795,0.009896324222431668,0.00471253534401508,0.003770028275212064,0.00235626767200754,0.000942507068803016,0.0,0.677191328934967,0.32280867106503297
3P4R_boxes_adjacent_angles,angle_signed_deg,0.000471253534401508,0.003770028275212064,0.00706880301602262,0.011310084825636193,0.022620169651272386,0.026861451460885956,0.0471253534401508,0.06267672007540057,0.061262959472196045,0.04147031102733271,0.022620169651272386,0.006597549481621112,0.001413760603204524,0.000942507068803016,0.0,0.000471253534401508,0.0,0.0,0.0,0.0,0.0,0.0,0.003298774740810556,0.008953817153628653,0.014608859566446749,0.03581526861451461,0.11074458058435438,0.235626767200754,0.19180018850141375,0.05937794533459001,0.011310084825636193,0.006126295947219604,0.003770028275212064,0.001413760603204524,0.0,0.000471253534401508,0.6833176248821866,0.3166823751178134
3P4S_boxes_adjacent_angles,angle_signed_deg,0.0,0.003770028275212064,0.006126295947219604,0.01649387370405278,0.020735155513666354,0.033930254476908575,0.04995287464655985,0.05560791705937795,0.05984919886899152,0.04382657869934024,0.022148916116870875,0.0051837888784165885,0.000471253534401508,0.000942507068803016,0.0,0.001413760603204524,0.0,0.0,0.0,0.0,0.0,0.000942507068803016,0.003770028275212064,0.008953817153628653,0.015551366635249765,0.034872761545711596,0.10084825636192271,0.26767200754005654,0.177191328934967,0.04665409990574929,0.008482563619227144,0.006126295947219604,0.003770028275212064,0.003770028275212064,0.000942507068803016,0.0,0.6795475966069745,0.3204524033930255
3PE2_boxes_adjacent_angles,angle_signed_deg,0.003076923076923077,0.006153846153846154,0.012307692307692308,0.015384615384615385,0.03076923076923077,0.043076923076923075,0.036923076923076927,0.08615384615384615,0.07076923076923076,0.06461538461538462,0.033846153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.006153846153846154,0.006153846153846154,0.021538461538461538,0.033846153846153845,0.08,0.2153846153846154,0.18769230769230769,0.036923076923076927,0.0,0.0,0.003076923076923077,0.0,0.003076923076923077,0.0,0.5969230769230769,0.4030769230769231
3PGV_boxes_adjacent_angles,angle_signed_deg,0.0,0.007881773399014778,0.011822660098522168,0.009852216748768473,0.027586206896551724,0.09458128078817735,0.06305418719211822,0.0729064039408867,0.053201970443349754,0.06305418719211822,0.033497536945812804,0.011822660098522168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003940886699507389,0.005911330049261084,0.011822660098522168,0.009852216748768473,0.07192118226600985,0.22758620689655173,0.17832512315270935,0.02167487684729064,0.007881773399014778,0.003940886699507389,0.003940886699507389,0.003940886699507389,0.0,0.0,0.5507389162561577,0.4492610837438423
3PJA_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0011806375442739079,0.0035419126328217238,0.007870916961826053,0.010625737898465172,0.01810310901219992,0.021251475796930343,0.01770956316410862,0.01652892561983471,0.012199921290830381,0.008264462809917356,0.0023612750885478157,0.0003935458480913026,0.0,0.0,0.0,0.0,0.0,0.0,0.0007870916961826052,0.0007870916961826052,0.0027548209366391185,0.007870916961826053,0.01023219205037387,0.025186934277843367,0.07831562377016922,0.4230617866981503,0.2833530106257379,0.04014167650531287,0.003935458480913027,0.0011806375442739079,0.0007870916961826052,0.0015741833923652105,0.0,0.0,0.8799685163321527,0.12003148366784733
3PYF_boxes_adjacent_angles,angle_signed_deg,0.0,0.003401360544217687,0.017006802721088437,0.034013605442176874,0.05442176870748299,0.05102040816326531,0.08503401360544217,0.061224489795918366,0.05102040816326531,0.04081632653061224,0.04421768707482993,0.003401360544217687,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003401360544217687,0.006802721088435374,0.017006802721088437,0.06802721088435375,0.272108843537415,0.11904761904761904,0.030612244897959183,0.01020408163265306,0.006802721088435374,0.003401360544217687,0.003401360544217687,0.0,0.003401360544217687,0.54421768707483,0.45578231292517
3QC3_boxes_adjacent_angles,angle_signed_deg,0.0,0.002242152466367713,0.01569506726457399,0.011210762331838564,0.02466367713004484,0.03811659192825112,0.07847533632286996,0.04932735426008968,0.03139013452914798,0.04932735426008968,0.02466367713004484,0.01569506726457399,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011210762331838564,0.008968609865470852,0.03139013452914798,0.08744394618834081,0.28475336322869954,0.1726457399103139,0.04708520179372197,0.008968609865470852,0.0,0.002242152466367713,0.0,0.0,0.0,0.6547085201793722,0.3452914798206278
3RAK_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.01845018450184502,0.01845018450184502,0.033210332103321034,0.04797047970479705,0.04797047970479705,0.05904059040590406,0.07011070110701106,0.07011070110701106,0.04059040590405904,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.01845018450184502,0.04059040590405904,0.08856088560885608,0.23247232472324722,0.14760147601476015,0.04797047970479705,0.0,0.0,0.0036900369003690036,0.007380073800738007,0.0,0.0,0.5904059040590406,0.4095940959409594
3S2O_boxes_adjacent_angles,angle_signed_deg,0.002680965147453083,0.0160857908847185,0.01876675603217158,0.05093833780160858,0.07506702412868632,0.0938337801608579,0.07238605898123325,0.0777479892761394,0.07238605898123325,0.05630026809651475,0.03485254691689008,0.010723860589812333,0.002680965147453083,0.005361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010723860589812333,0.024128686327077747,0.03485254691689008,0.058981233243967826,0.08579088471849866,0.11528150134048257,0.040214477211796246,0.021447721179624665,0.002680965147453083,0.002680965147453083,0.005361930294906166,0.005361930294906166,0.002680965147453083,0.4101876675603217,0.5898123324396782
3SEF_boxes_adjacent_angles,angle_signed_deg,0.001936108422071636,0.011616650532429816,0.010648596321393998,0.017424975798644726,0.027105517909002903,0.04259438528557599,0.06873184898354308,0.06776379477250725,0.044530493707647625,0.046466602129719266,0.021297192642787996,0.006776379477250726,0.0,0.000968054211035818,0.0,0.000968054211035818,0.0,0.0,0.0,0.0,0.0,0.0,0.00484027105517909,0.008712487899322363,0.01452081316553727,0.03291384317521781,0.06582768635043562,0.24878993223620524,0.18586640851887706,0.02516940948693127,0.015488867376573089,0.010648596321393998,0.001936108422071636,0.005808325266214908,0.010648596321393998,0.0,0.6311713455953534,0.3688286544046466
3SFD_boxes_adjacent_angles,angle_signed_deg,0.0,0.0018450184501845018,0.01107011070110701,0.017527675276752766,0.02214022140221402,0.033210332103321034,0.043357933579335796,0.05904059040590406,0.06273062730627306,0.05719557195571956,0.01937269372693727,0.01107011070110701,0.0018450184501845018,0.0009225092250922509,0.0,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.0009225092250922509,0.006457564575645757,0.008302583025830259,0.01937269372693727,0.035977859778597784,0.0940959409594096,0.26383763837638374,0.15498154981549817,0.052583025830258305,0.011992619926199263,0.0036900369003690036,0.0036900369003690036,0.0009225092250922509,0.0,0.0,0.6586715867158671,0.3413284132841329
3SFE_boxes_adjacent_angles,angle_signed_deg,0.0,0.001841620626151013,0.009208103130755065,0.019337016574585635,0.02578268876611418,0.03314917127071823,0.04143646408839779,0.06261510128913444,0.05432780847145488,0.05064456721915286,0.0285451197053407,0.009208103130755065,0.0,0.001841620626151013,0.0,0.0,0.0009208103130755065,0.0,0.0,0.0,0.0009208103130755065,0.0,0.004604051565377533,0.013812154696132596,0.01841620626151013,0.03406998158379374,0.08839779005524862,0.26795580110497236,0.16574585635359115,0.04788213627992634,0.011049723756906077,0.004604051565377533,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0,0.6611418047882136,0.3388581952117864
3SO2_boxes_adjacent_angles,angle_signed_deg,0.0,0.007407407407407408,0.022222222222222223,0.06666666666666667,0.037037037037037035,0.05185185185185185,0.14074074074074075,0.1111111111111111,0.1111111111111111,0.0962962962962963,0.05925925925925926,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.014814814814814815,0.044444444444444446,0.05925925925925926,0.044444444444444446,0.06666666666666667,0.014814814814814815,0.0,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.0,0.0,0.28888888888888886,0.7111111111111111
3ST2_boxes_adjacent_angles,angle_signed_deg,0.0,0.010263929618768328,0.026392961876832845,0.045454545454545456,0.11436950146627566,0.0967741935483871,0.10997067448680352,0.09237536656891496,0.0689149560117302,0.0689149560117302,0.02785923753665689,0.007331378299120235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004398826979472141,0.001466275659824047,0.03812316715542522,0.02932551319648094,0.07331378299120235,0.11290322580645161,0.045454545454545456,0.013196480938416423,0.008797653958944282,0.002932551319648094,0.001466275659824047,0.0,0.0,0.3313782991202346,0.6686217008797655
3T6Z_boxes_adjacent_angles,angle_signed_deg,0.0,0.012170385395537525,0.027721433400946585,0.020960108181203516,0.0581473968897904,0.06152805949966193,0.08924949290060852,0.11494252873563218,0.08248816768086545,0.10480054090601758,0.05611899932386748,0.009465855307640297,0.0033806626098715348,0.000676132521974307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033806626098715348,0.00878972278566599,0.021636240703177823,0.025016903313049357,0.03786342123056119,0.06490872210953347,0.10480054090601758,0.05138607167004733,0.01555104800540906,0.00878972278566599,0.0067613252197430695,0.006085192697768763,0.0033806626098715348,0.0,0.3583502366463827,0.6416497633536173
3TP1_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.008928571428571428,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.11607142857142858,0.125,0.10714285714285714,0.08928571428571429,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.008928571428571428,0.026785714285714284,0.008928571428571428,0.03571428571428571,0.08928571428571429,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75
3TQZ_boxes_adjacent_angles,angle_signed_deg,0.0,0.007352941176470588,0.014705882352941176,0.029411764705882353,0.051470588235294115,0.1323529411764706,0.11029411764705882,0.11029411764705882,0.09558823529411764,0.08823529411764706,0.0661764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.007352941176470588,0.007352941176470588,0.09558823529411764,0.04411764705882353,0.07352941176470588,0.03676470588235294,0.007352941176470588,0.007352941176470588,0.0,0.0,0.0,0.0,0.29411764705882354,0.7058823529411764
3TVO_boxes_adjacent_angles,angle_signed_deg,0.0,0.015748031496062992,0.023622047244094488,0.03543307086614173,0.051181102362204724,0.07874015748031496,0.07086614173228346,0.08661417322834646,0.08661417322834646,0.05905511811023622,0.05511811023622047,0.007874015748031496,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011811023622047244,0.007874015748031496,0.015748031496062992,0.04330708661417323,0.07480314960629922,0.07874015748031496,0.12992125984251968,0.05905511811023622,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.4251968503937008,0.5748031496062992
3U32_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248618784530384,0.011049723756906077,0.08287292817679558,0.6353591160220995,0.24585635359116023,0.019337016574585635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3U8F_boxes_adjacent_angles,angle_signed_deg,0.004098360655737705,0.0,0.012295081967213115,0.028688524590163935,0.02459016393442623,0.06557377049180328,0.05737704918032787,0.06557377049180328,0.028688524590163935,0.0778688524590164,0.036885245901639344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.004098360655737705,0.01639344262295082,0.01639344262295082,0.012295081967213115,0.036885245901639344,0.3073770491803279,0.15163934426229508,0.020491803278688523,0.00819672131147541,0.004098360655737705,0.004098360655737705,0.012295081967213115,0.0,0.0,0.5983606557377049,0.4016393442622951
3UVY_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.017391304347826087,0.017391304347826087,0.0,0.008695652173913044,0.008695652173913044,0.034782608695652174,0.043478260869565216,0.02608695652173913,0.06086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.017391304347826087,0.043478260869565216,0.06086956521739131,0.43478260869565216,0.20869565217391303,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.21739130434782605
3VLD_boxes_adjacent_angles,angle_signed_deg,0.0,0.001098901098901099,0.001098901098901099,0.004395604395604396,0.004395604395604396,0.008791208791208791,0.013186813186813187,0.02197802197802198,0.027472527472527472,0.023076923076923078,0.008791208791208791,0.006593406593406593,0.0,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001098901098901099,0.001098901098901099,0.012087912087912088,0.023076923076923078,0.020879120879120878,0.09230769230769231,0.45054945054945056,0.24175824175824176,0.02857142857142857,0.004395604395604396,0.0,0.001098901098901099,0.0,0.001098901098901099,0.0,0.878021978021978,0.12197802197802199
3VR8_boxes_adjacent_angles,angle_signed_deg,0.0,0.0008814455707360071,0.00617011899515205,0.015425297487880123,0.022036139268400177,0.02908770383428823,0.04010577346848832,0.06302335830762451,0.05729396209784046,0.045835169678272364,0.035698545614808286,0.015866020273248127,0.004407227853680035,0.0017628911414720142,0.00044072278536800354,0.00044072278536800354,0.0,0.0,0.0,0.0,0.00044072278536800354,0.0013221683561040105,0.004407227853680035,0.011458792419568091,0.020713970912296167,0.04275011018069634,0.10973997355663288,0.20229175848391362,0.1626267078007933,0.07007492287351257,0.01895107977082415,0.007051564565888057,0.003085059497576025,0.003966505068312032,0.0017628911414720142,0.0008814455707360071,0.6615249008373733,0.33847509916262675
3VR9_boxes_adjacent_angles,angle_signed_deg,0.0,0.002640845070422535,0.007482394366197183,0.012764084507042254,0.021566901408450703,0.03169014084507042,0.04533450704225352,0.05413732394366197,0.05545774647887324,0.04929577464788732,0.032570422535211266,0.016285211267605633,0.00528169014084507,0.00528169014084507,0.0,0.00044014084507042255,0.0,0.0,0.0,0.0008802816901408451,0.0013204225352112676,0.0035211267605633804,0.0044014084507042256,0.011443661971830986,0.018926056338028168,0.04225352112676056,0.12323943661971831,0.1795774647887324,0.1544894366197183,0.08098591549295775,0.02464788732394366,0.007042253521126761,0.0044014084507042256,0.0022007042253521128,0.00044014084507042255,0.0,0.6597711267605634,0.3402288732394366
3VRA_boxes_adjacent_angles,angle_signed_deg,0.0,0.002640845070422535,0.005721830985915493,0.011003521126760563,0.02464788732394366,0.030809859154929578,0.04533450704225352,0.05237676056338028,0.058098591549295774,0.04357394366197183,0.03389084507042254,0.016285211267605633,0.005721830985915493,0.002640845070422535,0.0013204225352112676,0.00044014084507042255,0.0,0.0,0.0,0.0,0.0008802816901408451,0.0022007042253521128,0.007482394366197183,0.01232394366197183,0.02948943661971831,0.04621478873239437,0.11575704225352113,0.1624119718309859,0.15184859154929578,0.0897887323943662,0.029049295774647887,0.008802816901408451,0.006161971830985915,0.0022007042253521128,0.0008802816901408451,0.0,0.6654929577464789,0.3345070422535211
3VRB_boxes_adjacent_angles,angle_signed_deg,0.0017628911414720142,0.0022036139268400176,0.009255178492728075,0.01498457470251212,0.025561921551344204,0.031732040546496254,0.04715733803437638,0.05685323931247246,0.05156456588805641,0.04627589246364037,0.030409872190392245,0.01762891141472014,0.00617011899515205,0.00044072278536800354,0.00044072278536800354,0.0008814455707360071,0.00044072278536800354,0.0,0.0,0.00044072278536800354,0.0,0.003085059497576025,0.005288673424416042,0.011899515204936095,0.01762891141472014,0.045394446892904367,0.11414720141031291,0.18157778757161747,0.16923754958131335,0.0740414279418246,0.01895107977082415,0.00749228735125606,0.0035257822829440283,0.003085059497576025,0.00044072278536800354,0.0,0.6562362274129573,0.3437637725870427
3WAL_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.02654867256637168,0.008849557522123894,0.02654867256637168,0.04424778761061947,0.07079646017699115,0.08849557522123894,0.05309734513274336,0.07079646017699115,0.061946902654867256,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.008849557522123894,0.017699115044247787,0.09734513274336283,0.19469026548672566,0.17699115044247787,0.017699115044247787,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.5398230088495575,0.4601769911504425
3WT1_boxes_adjacent_angles,angle_signed_deg,0.0,0.0031185031185031187,0.017671517671517672,0.010395010395010396,0.04054054054054054,0.07068607068607069,0.05093555093555094,0.09147609147609148,0.07380457380457381,0.031185031185031187,0.0395010395010395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010395010395010396,0.012474012474012475,0.02079002079002079,0.02286902286902287,0.057172557172557176,0.2588357588357588,0.16943866943866945,0.013513513513513514,0.004158004158004158,0.008316008316008316,0.002079002079002079,0.0,0.0,0.0,0.5706860706860707,0.4293139293139293
3ZRE_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.018404907975460124,0.03680981595092025,0.04294478527607362,0.06748466257668712,0.09815950920245399,0.07975460122699386,0.07975460122699386,0.0736196319018405,0.024539877300613498,0.04294478527607362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.012269938650306749,0.03067484662576687,0.06134969325153374,0.147239263803681,0.08588957055214724,0.05521472392638037,0.006134969325153374,0.018404907975460124,0.006134969325153374,0.006134969325153374,0.0,0.0,0.43558282208588955,0.5644171779141105
4A6A_boxes_adjacent_angles,angle_signed_deg,0.00044662795891022776,0.01027244305493524,0.008485931219294328,0.022778025904421618,0.04644930772666369,0.08664582402858419,0.10049129075480125,0.07771326485037963,0.11389012952210809,0.10719071013845467,0.06565430995980348,0.006252791424743189,0.0031263957123715946,0.0008932559178204555,0.00044662795891022776,0.0,0.00044662795891022776,0.0,0.0,0.0,0.00044662795891022776,0.00044662795891022776,0.006699419383653417,0.012952210808396605,0.02813756141134435,0.03439035283608754,0.044662795891022775,0.05582849486377847,0.1045109423849933,0.029030817329164807,0.02456453774006253,0.00044662795891022776,0.0008932559178204555,0.005359535506922733,0.00044662795891022776,0.0,0.3488164359088879,0.6511835640911121
4A90_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.007905138339920948,0.05138339920948617,0.09881422924901186,0.05138339920948617,0.1067193675889328,0.07905138339920949,0.04743083003952569,0.10276679841897234,0.09486166007905138,0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019762845849802372,0.011857707509881422,0.019762845849802372,0.04743083003952569,0.10276679841897234,0.1067193675889328,0.02766798418972332,0.007905138339920948,0.003952569169960474,0.0,0.0,0.0,0.007905138339920948,0.3557312252964427,0.6442687747035574
4AHE_boxes_adjacent_angles,angle_signed_deg,0.0,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.0423728813559322,0.07627118644067797,0.1016949152542373,0.059322033898305086,0.059322033898305086,0.07627118644067797,0.01694915254237288,0.01694915254237288,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.01694915254237288,0.01694915254237288,0.05084745762711865,0.059322033898305086,0.1440677966101695,0.09322033898305085,0.0847457627118644,0.0,0.01694915254237288,0.01694915254237288,0.00847457627118644,0.0,0.0,0.5169491525423728,0.48305084745762716
4AWT_boxes_adjacent_angles,angle_signed_deg,0.0027624309392265192,0.0055248618784530384,0.011049723756906077,0.008287292817679558,0.04419889502762431,0.03314917127071823,0.06353591160220995,0.06077348066298342,0.0718232044198895,0.07734806629834254,0.03867403314917127,0.008287292817679558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.013812154696132596,0.011049723756906077,0.027624309392265192,0.06077348066298342,0.27900552486187846,0.15469613259668508,0.016574585635359115,0.0055248618784530384,0.0,0.0027624309392265192,0.0,0.0,0.0,0.574585635359116,0.425414364640884
4BHX_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.011235955056179775,0.0056179775280898875,0.011235955056179775,0.0056179775280898875,0.016853932584269662,0.011235955056179775,0.0449438202247191,0.028089887640449437,0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0056179775280898875,0.011235955056179775,0.03932584269662921,0.07865168539325842,0.4550561797752809,0.2247191011235955,0.016853932584269662,0.0,0.0,0.0,0.0,0.0,0.0,0.8370786516853933,0.1629213483146067
4E30_boxes_adjacent_angles,angle_signed_deg,0.0,0.0024813895781637717,0.02729528535980149,0.01488833746898263,0.04962779156327544,0.03970223325062035,0.05459057071960298,0.07196029776674938,0.052109181141439205,0.062034739454094295,0.03722084367245657,0.004962779156327543,0.0024813895781637717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004962779156327543,0.007444168734491315,0.017369727047146403,0.022332506203473945,0.05459057071960298,0.2555831265508685,0.17866004962779156,0.022332506203473945,0.01488833746898263,0.0024813895781637717,0.0,0.0,0.0,0.0,0.5806451612903226,0.4193548387096774
4FF5_boxes_adjacent_angles,angle_signed_deg,0.0,0.008968609865470852,0.017937219730941704,0.03587443946188341,0.04484304932735426,0.03587443946188341,0.04035874439461883,0.06278026905829596,0.05829596412556054,0.04932735426008968,0.03139013452914798,0.008968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.013452914798206279,0.004484304932735426,0.026905829596412557,0.04035874439461883,0.09865470852017937,0.21973094170403587,0.13901345291479822,0.03587443946188341,0.004484304932735426,0.008968609865470852,0.004484304932735426,0.004484304932735426,0.0,0.0,0.6053811659192825,0.3946188340807175
4GD8_boxes_adjacent_angles,angle_signed_deg,0.0,0.0076045627376425855,0.015209125475285171,0.030418250950570342,0.034220532319391636,0.03802281368821293,0.04182509505703422,0.07224334600760456,0.03802281368821293,0.057034220532319393,0.026615969581749048,0.015209125475285171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0,0.011406844106463879,0.015209125475285171,0.034220532319391636,0.049429657794676805,0.30038022813688214,0.17110266159695817,0.0076045627376425855,0.019011406844106463,0.0038022813688212928,0.0038022813688212928,0.0038022813688212928,0.0,0.0,0.623574144486692,0.376425855513308
4H3X_boxes_adjacent_angles,angle_signed_deg,0.0,0.0030864197530864196,0.018518518518518517,0.05864197530864197,0.033950617283950615,0.043209876543209874,0.033950617283950615,0.06790123456790123,0.07098765432098765,0.07407407407407407,0.05555555555555555,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0030864197530864196,0.0030864197530864196,0.024691358024691357,0.06172839506172839,0.040123456790123455,0.21604938271604937,0.10185185185185185,0.024691358024691357,0.024691358024691357,0.0030864197530864196,0.006172839506172839,0.006172839506172839,0.0030864197530864196,0.0,0.5216049382716049,0.4783950617283951
4HE4_boxes_adjacent_angles,angle_signed_deg,0.0,0.011013215859030838,0.022026431718061675,0.05066079295154185,0.1211453744493392,0.1299559471365639,0.08370044052863436,0.0881057268722467,0.06167400881057269,0.06828193832599119,0.019823788546255508,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.013215859030837005,0.019823788546255508,0.01762114537444934,0.08590308370044053,0.10572687224669604,0.05506607929515418,0.01762114537444934,0.011013215859030838,0.0022026431718061676,0.004405286343612335,0.0,0.0022026431718061676,0.3392070484581498,0.6607929515418502
4HN3_boxes_adjacent_angles,angle_signed_deg,0.0,0.00916030534351145,0.01450381679389313,0.017557251908396947,0.038931297709923665,0.09389312977099237,0.0900763358778626,0.05419847328244275,0.04732824427480916,0.07633587786259542,0.05114503816793893,0.006870229007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.017557251908396947,0.022137404580152672,0.031297709923664124,0.0633587786259542,0.2015267175572519,0.1083969465648855,0.024427480916030534,0.006870229007633588,0.0061068702290076335,0.004580152671755725,0.0053435114503816794,0.004580152671755725,0.0,0.5,0.5
4HYF_boxes_adjacent_angles,angle_signed_deg,0.0,0.008888888888888889,0.005925925925925926,0.02666666666666667,0.037037037037037035,0.0637037037037037,0.06814814814814815,0.1111111111111111,0.06666666666666667,0.06222222222222222,0.023703703703703703,0.005925925925925926,0.0044444444444444444,0.0014814814814814814,0.0,0.002962962962962963,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0.016296296296296295,0.035555555555555556,0.05037037037037037,0.07703703703703704,0.14222222222222222,0.11555555555555555,0.04148148148148148,0.01037037037037037,0.0044444444444444444,0.0044444444444444444,0.005925925925925926,0.002962962962962963,0.0,0.5111111111111111,0.48888888888888893
4I4P_boxes_adjacent_angles,angle_signed_deg,0.0,0.013888888888888888,0.020833333333333332,0.06597222222222222,0.0798611111111111,0.06944444444444445,0.08333333333333333,0.08680555555555555,0.0625,0.09722222222222222,0.05555555555555555,0.017361111111111112,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.017361111111111112,0.03819444444444445,0.03819444444444445,0.08680555555555555,0.10069444444444445,0.03125,0.006944444444444444,0.0,0.006944444444444444,0.006944444444444444,0.0,0.0,0.34375,0.65625
4J1F_boxes_adjacent_angles,angle_signed_deg,0.0,0.01891891891891892,0.024324324324324326,0.043243243243243246,0.07027027027027027,0.0945945945945946,0.062162162162162166,0.0918918918918919,0.07567567567567568,0.05945945945945946,0.04054054054054054,0.010810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002702702702702703,0.0,0.008108108108108109,0.016216216216216217,0.032432432432432434,0.05945945945945946,0.0972972972972973,0.10540540540540541,0.04054054054054054,0.024324324324324326,0.008108108108108109,0.005405405405405406,0.005405405405405406,0.002702702702702703,0.0,0.4081081081081081,0.5918918918918918
